srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,Prediction
2854549,AN,2,110018,233,233,131,A,ADLD,110085,2017-04-11,2018-03-07,2018-02-09,4580,2018-02-13,10.923628252841667
2906383,AJ,2,110018,233,233,228,A,ADLD,122001,2017-08-07,2017-05-02,2018-02-25,4388,2018-02-26,15.444990059539242
3042588,AN,21,110015,233,233,131,A,ADLD,110085,2016-08-10,2016-07-27,2018-03-31,4580,2018-04-11,7.7435448668577
2892293,AN,22,400104,233,245,131,B,ADLD,390007,2016-05-18,2016-05-01,2018-02-21,4581,2018-02-28,14.132028067612188
2839794,AN,22,400104,233,233,131,A,ADLD,401105,2017-12-11,2017-12-09,2018-02-05,4019,2018-02-08,13.17843214671201
2831240,AN,22,400104,233,233,131,A,ADLD,380054,2017-06-23,2017-06-21,2018-02-02,4581,2018-02-09,12.857896745464688
2823208,H,6,160059,233,233,131,B,ADLD,134116,2017-01-05,2017-01-05,2018-01-31,4441,2018-02-02,14.097088647958131
2879069,AN,2,110018,233,233,131,A,ADLD,110041,2017-03-11,2017-03-08,2018-02-16,4147,2018-02-21,16.914389362668082
2872970,C,2,110018,233,233,131,A,ADLD,110058,2017-02-27,2017-02-26,2018-02-15,4094,2018-02-17,17.1465414224864
2884715,AN,21,110015,233,233,131,A,ADLD,201301,2017-04-11,2017-04-07,2018-02-19,4580,2018-02-21,10.947073708104298
2907428,AN,22,400104,233,233,131,B,ADLD,390019,2017-08-09,2017-08-02,2018-02-26,4581,2018-02-27,14.375058984368664
2940561,AJ,23,400001,233,233,131,A,ADLD,411037,2017-08-11,2017-08-10,2018-03-05,4398,2018-03-09,12.659938364148674
2930221,AN,21,110015,233,233,131,A,ADLD,110070,2017-04-14,2017-04-12,2018-03-01,4580,2018-03-08,10.292052711771452
2844565,C,1,400059,233,233,131,A,ADLD,400055,2017-11-30,2017-11-30,2018-02-06,4010,2018-02-24,17.444124836636878
2946974,AN,21,110015,233,233,131,A,ADLD,110005,2017-05-22,2017-05-20,2018-03-06,4580,2018-03-10,10.094967521895803
2934478,AN,7,500004,233,233,131,A,ADLD,500036,2018-01-05,2018-01-03,2018-03-03,4403,2018-03-08,12.68787733452556
2940404,Y,9,411016,233,233,131,A,ADLD,411039,2018-02-10,2017-09-22,2018-03-05,4581,2018-03-08,11.851652518436616
2940214,C,3,560011,233,233,131,A,ADLD,560001,2016-10-19,2016-10-18,2018-03-05,4461,2018-03-12,13.26993404787702
2974154,AJ,2,110018,233,233,131,A,ADLD,110092,2018-01-10,2017-10-17,2018-03-13,4388,2018-03-15,16.421054802835947
2982967,AN,22,400104,233,233,131,A,ADLD,400055,2017-11-10,2017-11-09,2018-03-15,4581,2018-03-19,12.484558374611561
2979907,AE,7,500004,233,233,131,A,ADLD,500070,2017-12-04,2017-12-04,2018-03-14,4476,2018-03-17,12.519354445529878
2972132,AN,22,400104,233,233,131,B,ADLD,382421,2017-10-06,2017-09-30,2018-03-12,4581,2018-03-19,15.243862016863643
2987423,AN,22,400104,233,233,131,B,ADLD,364001,2018-02-21,2018-02-11,2018-03-16,4581,2018-03-21,15.674274412019184
2991760,C,2,110018,233,233,228,A,ADLD,121003,2017-11-24,2017-11-24,2018-03-17,4091,2018-03-22,20.089391096146105
2940313,AN,17,800001,233,233,131,C,ADLD,826004,2017-12-19,2017-12-18,2018-03-05,4538,2018-03-20,16.345637753430225
2962239,AJ,2,110018,233,233,228,A,ADLD,201304,2017-08-02,2017-05-02,2018-03-10,4388,2018-03-25,14.806408488792393
2959975,AN,21,110015,233,233,228,A,ADLD,201306,2018-01-24,2017-08-17,2018-03-09,4154,2018-03-25,14.745587975198056
2912550,C,3,560011,233,233,228,A,ADLD,560030,2017-06-11,2018-04-20,2018-02-27,4469,2018-04-08,12.094226642323724
2977462,AJ,5,380009,233,245,131,0,ADLD,0,2017-05-09,2017-05-06,2018-03-13,4546,2018-03-24,12.822624329292248
2977462,C,5,380009,233,245,131,0,ADLD,0,2017-05-09,2017-05-08,2018-03-13,4546,2018-03-24,12.822624329292248
3060522,C,2,110018,233,245,228,A,ADLD,110028,2017-07-09,2016-06-01,2018-04-06,4094,2018-04-21,14.900005955149812
2855890,C,2,110018,233,233,228,A,ADLD,110017,2017-08-24,2016-04-29,2018-02-09,4550,2018-02-24,10.917804539773828
3015320,C,8,700064,233,233,228,A,ADLD,700047,2018-02-27,2018-02-21,2018-03-24,4511,2018-03-28,12.549795705026744
2944938,AN,17,800001,233,233,131,C,ADLD,815301,2016-12-03,2016-11-09,2018-03-06,4538,2018-03-12,16.2099665874131
3039904,AJ,25,560037,233,245,131,A,ADLD,560067,2018-02-28,2017-08-29,2018-03-30,4460,2018-04-04,8.907741187210355
2888590,C,7,500004,233,233,131,A,ADLD,500009,2017-11-19,2017-11-19,2018-02-20,4477,2018-02-22,12.42235193292681
2821550,AJ,2,110018,233,233,131,A,ADLD,121001,2017-10-18,2017-10-18,2018-01-30,4388,2018-02-13,19.928957516733384
2889864,AI,10,226010,233,233,131,B,ADLD,282001,2017-10-06,2017-10-05,2018-02-20,4444,2018-02-23,14.810214099046688
3062841,AN,22,400104,233,233,228,C,ADLD,492001,2017-11-28,2017-11-22,2018-04-07,4581,2018-04-12,13.12924236613112
2879880,AN,22,400104,233,233,131,A,ADLD,411062,2017-09-20,2017-09-15,2018-02-17,4581,2018-02-21,12.446750195893461
2839024,AN,21,110015,233,233,131,B,ADLD,132103,2017-09-28,2017-09-24,2018-02-04,4580,2018-02-08,11.039359400826147
2994083,AJ,25,560037,233,233,228,A,ADLD,560058,2017-12-29,2017-02-16,2018-03-18,4460,2018-03-20,10.465256458211613
2880919,AN,22,400104,201,233,131,0,ADLD,456006,2017-07-20,2016-10-24,2018-02-17,4581,2018-02-22,17.11703586519261
2880919,Y,22,400104,201,233,131,0,ADLD,456006,2017-07-20,2017-05-02,2018-02-17,4581,2018-02-22,17.11703586519261
3039337,C,2,110018,233,233,131,A,ADLD,122001,2018-03-26,2018-03-17,2018-03-30,4550,2018-04-02,11.41830042700205
2845470,AN,21,110015,233,233,228,B,ADLD,250004,2017-06-01,2017-05-26,2018-02-06,4580,2018-02-16,13.06258838678535
2835130,AN,22,400104,233,233,131,B,ADLD,444601,2017-02-09,2017-01-30,2018-02-03,4581,2018-02-08,15.04887994679546
2839631,AN,21,110015,233,233,131,A,ADLD,302012,2016-05-06,2016-05-01,2018-02-05,4580,2018-02-17,11.33458558264358
2876678,Y,7,500004,233,233,131,B,ADLD,520013,2017-05-24,2017-02-09,2018-02-16,4403,2018-02-24,14.320777780808088
2957584,AN,21,110015,233,233,131,A,ADLD,110006,2017-09-14,2017-09-13,2018-03-08,4580,2018-03-10,10.094967521895803
2991195,AN,26,560066,308,233,131,A,ADLD,560102,2017-06-03,2017-06-03,2018-03-17,5001,2018-03-21,11.56007112898443
2957489,C,2,110018,233,233,228,A,ADLD,110005,2018-02-07,2018-01-11,2018-03-08,4091,2018-03-18,17.151960573085432
2972222,AN,22,400104,233,233,131,B,ADLD,452016,2018-01-29,2018-01-29,2018-03-12,4581,2018-03-24,15.819079341366928
3031411,AN,22,400104,233,233,131,A,ADLD,400103,2017-03-31,2017-03-30,2018-03-28,4581,2018-04-03,10.796732124918272
3062141,AN,22,400104,233,233,131,A,ADLD,401303,2017-08-05,2017-08-03,2018-04-06,4581,2018-04-12,10.118568197884008
3028625,AD,3,560011,308,233,228,A,ADLD,560103,2017-11-12,2017-01-18,2018-03-28,5146,2018-04-04,13.28610023508695
3022586,AN,21,110015,201,233,131,0,ADLD,333503,2018-01-01,2017-12-30,2018-03-26,4580,2018-04-08,12.97169678727768
3055738,G,1,400059,233,233,131,A,ADLD,700012,2017-10-18,2017-10-18,2018-04-05,4011,2018-04-07,17.552168421710654
3072007,AN,26,560066,233,233,131,B,ADLD,603203,2017-12-21,2017-12-09,2018-04-10,5001,2018-04-12,11.67619962732023
3038137,AE,2,110018,233,233,131,A,ADLD,122505,2016-11-22,2016-11-22,2018-03-30,4093,2018-04-15,16.702121242845745
2925448,C,3,560011,233,245,131,A,ADLD,560061,2017-12-30,2017-12-30,2018-02-28,4461,2018-03-02,13.220444488783109
2866343,AJ,4,600024,201,233,131,D,ADLD,605202,2017-03-26,2017-03-26,2018-02-13,4482,2018-02-19,14.39561764607138
3010981,AN,8,700064,233,233,131,A,ADLD,700040,2017-09-14,2017-09-13,2018-03-23,4508,2018-03-27,11.137212612248188
3047896,AG,1,400059,233,233,131,A,ADLD,560068,2017-12-11,2017-12-06,2018-04-02,4008,2018-04-09,16.691510237973098
2885694,AN,21,110015,233,233,131,A,ADLD,302015,2017-08-21,2017-08-19,2018-02-19,4580,2018-02-26,11.75389750919192
2878000,AN,22,400104,233,233,131,A,ADLD,411057,2016-12-07,2016-12-06,2018-02-16,4581,2018-02-22,12.530453055433814
2878000,AN,22,400104,233,0,131,A,ADLD,411057,2016-12-07,2016-12-06,2018-02-16,4581,2018-02-22,12.491703558339534
3061185,C,9,411016,233,233,228,B,ADLD,412207,2018-03-18,2016-08-13,2018-04-06,4548,2018-04-12,11.969275748637553
2858096,AJ,3,560011,233,233,131,A,ADLD,560029,2017-12-16,2017-05-06,2018-02-10,4460,2018-02-16,11.336419154202385
3037844,C,6,160059,233,233,131,C,ADLD,143001,2018-01-05,2017-12-29,2018-03-30,4549,2018-04-03,11.53142427049531
2975588,AN,21,110015,233,233,131,A,ADLD,302020,2018-02-24,2018-01-29,2018-03-13,4580,2018-03-24,12.156528385512537
2835796,AJ,2,110018,233,233,228,A,ADLD,201010,2017-05-19,2017-05-18,2018-02-03,4388,2018-02-06,14.37680322898083
2842880,C,2,110018,233,233,228,A,ADLD,201304,2018-01-06,2016-11-08,2018-02-06,4094,2018-02-08,15.723944731121005
2883213,AA,2,110018,233,233,228,A,ADLD,201304,2018-01-01,2017-12-11,2018-02-18,4150,2018-02-20,15.548463383581822
2899289,AJ,2,110018,233,233,228,A,ADLD,110029,2017-07-28,2015-09-05,2018-02-23,4388,2018-02-26,15.055867489476409
2876312,AJ,1,400059,233,233,131,A,ADLD,400031,2017-05-11,2017-04-30,2018-02-16,4398,2018-03-01,13.765722418286106
2900905,C,1,400059,233,233,131,A,ADLD,400080,2017-04-27,2017-04-27,2018-02-23,4545,2018-02-24,13.409711967949956
2900503,AN,21,110015,233,233,131,C,ADLD,151507,2017-04-07,2017-04-05,2018-02-23,4580,2018-03-06,12.076949845471438
2883675,C,1,400059,233,233,131,A,ADLD,400072,2017-05-06,2017-01-19,2018-02-18,4545,2018-03-06,13.99363191206716
2994207,AI,27,110034,233,233,131,A,ADLD,110031,2017-11-25,2017-11-25,2018-03-18,4388,2018-03-26,16.50186546383409
2987892,AJ,2,110018,233,233,228,B,ADLD,250002,2017-10-29,2017-05-17,2018-03-16,4388,2018-03-23,14.81896018287774
3054301,AI,8,700064,233,233,131,A,ADLD,700017,2017-11-24,2017-11-24,2018-04-04,4499,2018-04-09,10.579606655125804
3051300,AJ,23,400001,233,233,131,A,ADLD,411039,2017-11-02,2017-11-01,2018-04-03,4398,2018-04-09,10.669433078132863
3079074,AN,7,500004,233,233,131,A,ADLD,500064,2017-05-22,2017-05-20,2018-04-12,4403,2018-04-20,10.009658158143113
2990323,AN,21,110015,233,245,131,A,ADLD,110088,2017-06-03,2017-06-01,2018-03-17,4580,2018-03-19,9.674591737292221
3019538,C,3,560011,233,245,228,A,ADLD,560042,2018-02-13,2018-02-12,2018-03-26,4461,2018-04-04,12.20463504924051
2908068,J,2,110018,201,201,131,D,ADLD,673028,2018-01-17,2018-01-09,2018-02-26,4415,2018-03-09,20.481412468583702
2839025,AJ,6,160059,233,233,131,B,ADLD,160017,2017-05-18,2017-05-18,2018-02-04,4437,2018-02-28,11.699270333465032
2987518,AJ,8,700064,233,233,131,C,ADLD,751006,2018-02-03,2018-02-03,2018-03-16,4499,2018-03-20,17.694174096753922
3007124,AI,9,411016,233,233,131,C,ADLD,492001,2017-10-16,2017-10-15,2018-03-22,4021,2018-03-27,16.749869180423037
3014956,AN,21,110015,233,233,131,B,ADLD,147301,2018-01-08,2018-01-04,2018-03-24,4580,2018-03-27,12.280177421857712
3018561,AJ,25,560037,233,233,228,A,ADLD,560010,2018-03-06,2017-05-04,2018-03-26,4460,2018-04-03,8.541827748046307
2876073,AN,2,110018,233,245,228,A,ADLD,110042,2018-01-07,2017-12-11,2018-02-16,4147,2018-02-22,15.743298417410445
2839440,AN,21,110015,233,233,131,C,ADLD,141002,2017-11-21,2017-11-18,2018-02-05,4580,2018-02-09,11.368367615637359
2938482,AN,21,110015,233,233,131,C,ADLD,143001,2017-07-21,2017-07-15,2018-03-04,4580,2018-03-12,11.970787240427311
2985795,AJ,6,160059,233,233,228,B,ADLD,160002,2018-02-08,2017-12-08,2018-03-15,4437,2018-03-17,12.030675309246984
2987317,AN,22,400104,233,233,131,C,ADLD,485001,2017-10-23,2017-10-14,2018-03-16,4581,2018-03-19,16.01386244209996
3032413,C,1,400059,233,233,228,B,ADLD,452006,2018-03-06,2016-11-01,2018-03-28,4545,2018-03-31,15.613375045045725
2848382,C,10,226010,233,233,228,B,ADLD,243001,2017-11-09,2017-02-07,2018-02-07,4444,2018-02-11,14.282049521715882
2873268,AJ,2,110018,233,233,131,A,ADLD,110045,2016-08-10,2016-06-01,2018-02-15,4388,2018-02-19,15.795018470275727
3027045,C,12,302006,233,233,131,B,ADLD,313001,2017-09-23,2017-09-21,2018-03-27,4453,2018-04-10,14.407787277360741
2853904,AJ,2,110018,233,233,131,A,ADLD,122001,2017-11-13,2017-11-08,2018-02-09,4388,2018-02-13,16.26784389987892
2993207,AN,8,700064,233,233,131,C,ADLD,751020,2017-05-09,2017-05-05,2018-03-17,4508,2018-03-19,13.83292684788887
2962526,C,2,110018,308,233,228,A,ADLD,110032,2017-08-26,2017-06-06,2018-03-10,4091,2018-03-21,16.894807666809022
3004296,AN,21,110015,233,233,131,B,ADLD,180012,2017-05-19,2017-04-08,2018-03-21,4580,2018-03-27,14.2475683506721
3056696,AE,7,500004,233,233,228,B,ADLD,506001,2018-03-19,2018-03-15,2018-04-05,4476,2018-04-10,12.502967991009301
2863633,C,3,560011,233,233,131,A,ADLD,560048,2017-09-25,2017-09-22,2018-02-12,4461,2018-02-15,12.90153405062187
2885147,AJ,6,160059,0,233,131,A,ADLD,140307,2017-05-20,2017-05-20,2018-02-19,4437,2018-02-22,12.390986650633378
2898151,AN,21,110015,233,233,131,A,ADLD,122006,2017-03-18,2017-03-11,2018-02-22,4580,2018-02-26,10.325657012827925
2906101,AN,7,500004,233,233,131,A,ADLD,500032,2016-05-07,2016-05-04,2018-02-25,4403,2018-02-27,11.863434240954453
2904549,AN,22,400104,233,233,131,A,ADLD,400709,2017-10-06,2017-10-01,2018-02-24,4581,2018-03-04,12.528182224038535
2896060,AN,2,110018,233,233,131,A,ADLD,110096,2017-05-05,2018-03-08,2018-02-22,4147,2018-02-27,20.899934341777787
2990092,AN,21,110015,233,233,228,A,ADLD,110060,2017-05-16,2017-05-05,2018-03-17,4580,2018-03-19,9.579170142951599
2859982,K,1,400059,233,233,131,A,ADLD,400031,2017-04-26,2017-04-25,2018-02-10,4008,2018-02-17,18.957247141749356
2993283,AA,24,110092,233,233,228,A,ADLD,201001,2018-02-28,2017-07-04,2018-03-17,4150,2018-03-21,14.500871352054899
2981656,AN,21,110015,233,233,131,A,ADLD,201001,2018-02-22,2018-02-20,2018-03-15,4580,2018-03-22,11.520961854359022
3016993,C,6,160059,233,233,228,B,ADLD,160047,2018-02-05,2017-10-23,2018-03-25,4549,2018-03-26,12.725053480747572
3020178,C,2,110018,308,233,228,A,ADLD,110007,2018-03-05,2018-03-23,2018-03-26,4550,2018-03-31,12.012454822879217
3055775,C,1,400059,233,233,131,B,ADLD,422006,2017-12-26,2017-12-26,2018-04-05,4545,2018-04-09,14.829050125258119
2922744,AN,3,560011,233,245,131,A,ADLD,560001,2017-06-23,2017-05-15,2018-02-28,4467,2018-03-06,11.93144096555956
2993704,C,3,560011,308,245,131,A,ADLD,560025,2017-11-03,2017-05-15,2018-03-18,4461,2018-03-27,12.932330957523828
3094554,AN,21,110015,233,245,131,A,ADLD,110034,2017-11-23,2017-11-22,2018-04-18,4580,2018-04-20,7.655557996669561
2888719,AN,2,110018,233,233,131,A,ADLD,110077,2017-12-16,2017-12-15,2018-02-20,4147,2018-02-22,17.250690199307684
2853944,AN,22,400104,233,233,131,A,ADLD,382481,2018-01-19,2016-10-19,2018-02-09,4581,2018-02-15,12.330280641977762
2909544,C,10,226010,233,233,131,A,ADLD,226010,2017-11-14,2017-11-14,2018-02-26,4444,2018-03-04,13.130349808659751
2982999,AN,26,560066,308,233,228,A,ADLD,560068,2018-02-24,2017-02-06,2018-03-15,5001,2018-03-21,11.322422351749713
2990579,AN,26,560066,233,233,131,B,ADLD,603202,2016-05-12,2016-05-10,2018-03-17,5001,2018-03-20,13.427964133548434
2880636,C,2,110018,233,233,228,A,ADLD,110015,2018-01-10,2017-12-26,2018-02-17,4550,2018-02-25,10.60010257094849
3043729,AJ,8,700064,233,233,131,A,ADLD,700067,2018-01-14,2018-01-14,2018-03-31,4499,2018-04-14,11.339880330208176
2931809,AM,5,380009,233,245,131,A,ADLD,380051,2017-03-09,2017-03-09,2018-03-03,4034,2018-03-05,13.916627286516363
2957358,AN,22,400104,233,233,131,A,ADLD,421003,2017-04-10,2017-04-08,2018-03-08,4581,2018-03-17,12.500128859069555
2994391,AJ,8,700064,233,233,131,A,ADLD,700069,2017-08-17,2017-08-12,2018-03-18,4499,2018-03-23,12.463526925555492
2832060,AN,21,110015,233,233,228,A,ADLD,122001,2018-01-18,2017-06-17,2018-02-02,4580,2018-02-05,9.69799348485158
3056378,AJ,7,500004,233,233,131,C,ADLD,500043,2017-08-10,2017-05-17,2018-04-05,4474,2018-04-07,12.720943995680008
3063149,AN,26,560066,233,233,131,A,ADLD,560016,2017-10-06,2017-09-28,2018-04-07,5001,2018-04-12,8.931440299756106
2837259,AJ,3,560011,233,233,228,A,ADLD,560103,2018-01-14,2017-01-18,2018-02-03,4460,2018-02-05,10.80508508527484
2822456,C,2,110018,233,233,228,A,ADLD,110029,2017-08-09,2017-07-21,2018-01-30,4094,2018-02-05,16.304031302992257
2879726,AN,21,110015,233,233,131,A,ADLD,201301,2018-01-30,2018-01-29,2018-02-17,4580,2018-02-19,11.281425142865665
2869881,AJ,17,800001,233,233,131,C,ADLD,814112,2018-01-20,2017-04-18,2018-02-14,4370,2018-02-19,17.155084591168833
2866713,C,1,400059,233,233,131,A,ADLD,400607,2017-06-02,2017-06-02,2018-02-13,4545,2018-02-19,13.727413936775296
2876363,C,2,110018,233,233,131,A,ADLD,110003,2018-01-01,2018-01-01,2018-02-16,4091,2018-02-20,17.60639735738005
2898708,AN,17,800001,233,233,131,C,ADLD,834001,2017-11-01,2017-07-27,2018-02-22,4538,2018-02-26,14.782434257242775
2838847,AJ,2,110018,233,233,131,B,ADLD,123110,2017-05-15,2017-05-12,2018-02-04,4388,2018-02-22,15.840797970121578
2938467,C,2,110018,233,233,228,A,ADLD,110065,2017-10-15,2016-09-28,2018-03-04,4091,2018-03-08,16.499637453518837
2983348,AN,22,400104,233,233,131,A,ADLD,400102,2017-06-10,2017-06-09,2018-03-15,4581,2018-03-19,12.400855515071209
2987521,AN,21,110015,233,233,131,B,ADLD,135133,2017-06-01,2017-05-23,2018-03-16,4580,2018-03-19,11.824459573780773
2978945,AN,8,700064,201,233,131,D,ADLD,754010,2017-11-28,2016-07-14,2018-03-14,4508,2018-03-24,15.591590432639556
3033977,AN,21,110015,233,233,131,B,ADLD,305004,2017-08-25,2017-08-21,2018-03-29,4580,2018-04-02,12.427444932085287
2923243,C,1,400059,233,233,131,A,ADLD,400013,2017-06-17,2017-06-16,2018-02-28,4545,2018-03-27,14.029852025638355
2957642,C,8,700064,233,233,131,A,ADLD,700107,2017-11-19,2017-11-17,2018-03-08,4500,2018-03-12,13.264097834145506
3067360,AN,22,400104,233,233,131,A,ADLD,400705,2017-10-06,2017-10-03,2018-04-09,4581,2018-04-11,10.29439036190007
3063241,AN,8,700064,233,233,131,A,ADLD,700159,2017-05-02,2017-04-19,2018-04-07,4508,2018-04-13,9.176406461556
3050398,AI,27,110034,233,233,131,B,ADLD,305001,2018-02-08,2018-02-08,2018-04-03,4388,2018-04-15,13.636226085358697
2883633,AJ,3,560011,233,245,131,A,ADLD,560002,2017-07-20,2017-07-20,2018-02-18,4460,2018-02-21,11.14697435965792
3071319,AD,2,110018,233,233,131,A,ADLD,110048,2017-06-29,2017-05-14,2018-04-10,4148,2018-04-13,15.542904405534703
3071319,C,2,110018,233,233,131,A,ADLD,110048,2017-06-29,2016-10-05,2018-04-10,4148,2018-04-13,15.542904405534703
2873223,C,6,160059,233,233,131,B,ADLD,147001,2017-12-04,2017-12-01,2018-02-15,4549,2018-02-20,12.123045673550306
2843599,AJ,2,110018,233,233,228,A,ADLD,110074,2018-01-20,2017-05-03,2018-02-06,4388,2018-02-09,15.000846165373062
2861122,AD,12,302006,233,233,131,C,ADLD,301001,2017-10-12,2017-09-09,2018-02-11,4408,2018-03-04,15.686110180327578
2932092,C,9,411016,233,233,131,A,ADLD,411057,2017-05-16,2017-05-11,2018-03-03,4548,2018-03-26,11.919661467448451
2940179,C,3,560011,233,233,131,A,ADLD,560070,2017-04-21,2017-04-18,2018-03-05,4461,2018-03-07,12.998536563224937
2988319,AE,1,400059,233,233,131,A,ADLD,400067,2017-04-15,2017-04-14,2018-03-16,4015,2018-03-19,16.232455184853052
3025604,C,4,600024,233,233,131,A,ADLD,600014,2017-11-24,2017-11-24,2018-03-27,4483,2018-04-01,10.311858924773096
2869789,AN,4,600024,233,233,131,C,ADLD,605006,2017-06-24,2017-06-22,2018-02-14,4490,2018-02-16,12.677377581403999
2889302,AN,21,110015,233,233,228,A,ADLD,302020,2018-02-04,2016-05-19,2018-02-20,4580,2018-02-21,10.985993616268718
2882211,AN,22,400104,233,233,131,B,ADLD,416416,2017-05-11,2018-03-06,2018-02-17,4581,2018-02-22,14.500559457548773
2989435,AJ,2,110018,233,233,131,A,ADLD,122001,2017-06-22,2016-06-20,2018-03-16,4388,2018-03-22,16.296044331324797
3015347,AN,21,110015,233,233,131,A,ADLD,302017,2017-07-12,2017-07-04,2018-03-24,4580,2018-03-27,11.822176950751171
2867283,AN,22,400104,233,233,131,A,ADLD,380054,2016-06-23,2016-06-22,2018-02-13,4581,2018-02-16,12.857896745464688
2824721,AI,9,411016,233,233,131,B,ADLD,440018,2017-12-07,2017-12-07,2018-01-31,4021,2018-02-10,15.501059392462162
2884121,AN,3,560011,233,233,131,A,ADLD,560102,2017-05-24,2017-05-24,2018-02-19,4467,2018-02-20,11.732497583500692
2898579,AN,8,700064,233,233,131,A,ADLD,700060,2017-11-30,2016-12-31,2018-02-22,4508,2018-02-26,11.171755657476934
2930545,AJ,3,560011,233,233,131,C,ADLD,571105,2017-04-01,2017-04-01,2018-03-02,4460,2018-03-06,13.69142875623842
2897287,AN,2,110018,233,233,131,A,ADLD,110035,2017-11-21,2017-12-04,2018-02-22,4147,2018-03-10,17.099912845571925
2987494,AJ,25,560037,233,233,131,A,ADLD,560004,2017-05-13,2017-05-12,2018-03-16,4460,2018-03-19,10.599220417196547
3023188,AJ,23,400001,233,233,131,A,ADLD,411001,2017-08-23,2017-08-21,2018-03-26,4398,2018-03-28,12.659938364148674
3022551,AD,2,110018,233,233,228,A,ADLD,122011,2017-08-05,2017-02-12,2018-03-26,4148,2018-03-30,17.073181551675923
2988009,C,7,500004,233,233,228,C,ADLD,530048,2018-02-06,2016-06-21,2018-03-16,4477,2018-03-28,14.680964346451248
3082059,AI,6,160059,233,233,131,C,ADLD,141008,2017-11-21,2017-11-21,2018-04-13,4437,2018-04-18,12.287952065825724
2830335,AN,21,110015,233,245,131,A,ADLD,110029,2017-03-15,2017-03-11,2018-02-02,4580,2018-02-05,9.642312066983488
3066418,AJ,27,110034,233,245,228,A,ADLD,110029,2017-12-30,2017-12-11,2018-04-08,4388,2018-04-12,12.928737519787605
2861471,AN,2,110018,233,233,131,A,ADLD,110017,2016-05-05,2016-05-04,2018-02-11,4147,2018-02-17,16.586604726220003
2852221,C,12,302006,233,233,131,C,ADLD,335001,2017-11-15,2017-11-15,2018-02-08,4453,2018-02-14,15.502232599145568
2980758,Y,2,110018,233,233,131,A,ADLD,110057,2017-03-29,2017-03-23,2018-03-14,4147,2018-03-17,17.343994622479652
2899742,AI,7,500004,233,233,131,A,ADLD,500015,2017-11-20,2017-11-20,2018-02-23,4474,2018-02-24,12.42235193292681
2958934,C,3,560011,233,245,131,A,ADLD,560068,2017-03-21,2017-03-21,2018-03-09,4461,2018-03-14,13.064079312943482
3043450,AJ,25,560037,308,245,228,A,ADLD,560068,2017-06-07,2018-03-29,2018-03-31,4460,2018-04-10,9.08440758853362
2970730,AN,26,560066,201,201,131,0,ADLD,670102,2017-12-29,2017-08-19,2018-03-12,4495,2018-03-16,16.063094107311432
2950439,AN,22,400104,308,233,131,A,ADLD,400070,2017-08-18,2017-08-17,2018-03-07,4581,2018-03-13,12.879728587901743
